ChapterID,VerseID,Source,Target
SNG.2,1,"1Ma m’to pudu gə́ uba ndag-loo gə́ Saron ləm,","1I am a rose#2:1Probably a member of the crocus familyof Sharon,"
REV.15,1,"1Tɔɓəi ma m’oo boo-nétɔji gə́ raŋg dara gə́ to ɓəl kədm-kədm bèe: Kuraje gə́ dara siri d’isi gə tuji-boo gə́ siri, tuji neelé to rudu tuji ɓa mba kar oŋg lə Ala wəi ne bém.","1I saw in heaven another great and marvelous sign: seven angels with the seven last plagues—last, because with them God’s wrath is completed."
JOB.37,1,"1Dɔ ɓəŋgərəm ɓar ɗigi-ɗigi,",1“At this my heart pounds
GEN.11,1,"1Dəwje lai dɔ naŋg neelé takɔji dee to gə́ kára ba ləm, tapa dee kara to gə́ kára ba ləm tɔ.",1Now the whole world had one language and a common speech.
EZK.17,1,1Njesigənea̰ ulam ta gə rɔtaje nee pana:,1The word of theLordcame to me:
2KI.19,1,"1Loo gə́ Ejekias oo taje neelé ndá yeḛ til kubuje ləa hao̰-hao̰ rəa’g, ya̰ ula kubu-kwa-ndòo rəa’g tɔɓəi ɔd aw ne mee kəi’g lə Njesigənea̰ tɔ.","1When King Hezekiah heard this, he tore his clothes and put on sackcloth and went into the temple of theLord."
NUM.10,1,1Njesigənea̰ ula Moyis pana:,1TheLordsaid to Moses:
PSA.108,1,1Pakɔs lə Dabid.,"1My heart, O God, is steadfast;"
2CO.11,1,"1Oiyo, ta gə́ m’a gə pa lé lé seḭ ooje gə́ ta mbə lam kara ma m’ndigi kar sí taaje ya. Ma m’gər gao seḭ a taaje ya.","1I hope you will put up with me in a little foolishness. Yes, please put up with me!"
EZK.18,1,1Njesigənea̰ ulam ta gə rɔtaje nee pana:,1The word of theLordcame to me:
2CO.2,1,1Togə́bè ɓa ma m’wɔji məəm’g njaŋg gə mba tel kaw ɓee lə sí kaw kula kəm sí ndòo el ŋga.,1So I made up my mind that I would not make another painful visit to you.
REV.7,1,"1Gée gə́ gogo, m’oo kuraje lə Ala gə́ dara sɔ gə́ d’aar tar dɔ kum naŋg gə́ sɔ’g lé d’wa lel gə́ tel kəmee ula ɓəd-ɓəd loo-sɔ dɔ naŋg nee gə mba karee ula dɔ naŋg nee el ləm, əsé gə dɔ baa-boo-kad’g el ləma, əsé gə dɔ kagje gə́ rara kara el ləm tɔ#Jer 49.36, LkD 7.2, Jkr 6.5.","1After this I saw four angels standing at the four corners of the earth, holding back the four winds of the earth to prevent any wind from blowing on the land or on the sea or on any tree."
NUM.5,1,1Njesigənea̰ ula Moyis pana:,"1TheLordsaid to Moses,"
JDG.12,1,1Dəwje gə́ Eprayim mbo̰ dɔ na̰ d’aw par gə́ dɔgel ndá deḛ dəji Jepte pana: See mbata ɗi ɓa i aw rɔ gə Amo̰je lal ɓar sí kar sí j’aw səi wa. Jeḛ ndigije rooi gə kəi ləi na̰’d ya.,"1The Ephraimite forces were called out, and they crossed over to Zaphon. They said to Jephthah, “Why did you go to fight the Ammonites without calling us to go with you? We’re going to burn down your house over your head.”"
1TI.2,1,"1Né gə́ kédé gə́ ma m’tɔgi dɔ’g lé maji ra tamaji ta Ala’g ləm, ra ndòo rəa’g ləm, to ne təa’g pəgə-pəgə ləma, rəa oiyo ləm tɔ mbata lə dəwje lai ləm,","1I urge, then, first of all, that petitions, prayers, intercession and thanksgiving be made for all people—"
JER.39,1,"1Mee naḭ gə́ njekɔm’g dɔg mee ləb gə́ njekɔm’g jinaikara gə́ Sedesias, mbai gə́ Juda o̰ ne ɓee lé ndá, Nebukadnesar mbai gə́ Babilɔn ree gə njérɔje ləa lai d’aḭ ne dɔ Jerusalem sub gə rɔ.","1In the ninth year of Zedekiah king of Judah, in the tenth month, Nebuchadnezzar king of Babylon marched against Jerusalem with his whole army and laid siege to it."
1CO.5,1,"1Dəwje d’ɔr soree d’aw ne wəg-wəg pana: Ta kaiya to mbuna sí’g, nɛ gar kaiya neelé dəw a kiŋga bèe ɓee lə njépole-magəje el. Diŋgam kára taa dené lə bɔbeeje si səa mbuna sí’g nee#TtG 23.1.","1It is actually reported that there is sexual immorality among you, and of a kind that even pagans do not tolerate: A man is sleeping with his father’s wife."
NUM.18,1,"1Njesigənea̰ ula Aaro̰ pana: I seḭ gə ŋganije, gə ŋgako̰ síje gə́ to gə́ ginkoji’g lə Ləbi səi na̰’d lé ta néra kori-korije gə́ deḛ ra mee kəi-kubu-si-Ala’g lé a kwa dɔ sí-seḭ ya, nɛ néra kori-korije gə́ d’a ra loo kula ra sí gə́ wɔji dɔ loo-nékinjaməs lé taree a kwa dɔ sí-seḭ nja ba.","1TheLordsaid to Aaron, “You, your sons and your family are to bear the responsibility for offenses connected with the sanctuary, and you and your sons alone are to bear the responsibility for offenses connected with the priesthood."
ISA.28,1,1Meeko̰ a koso dɔ ɓee-boo gə́ Samari,"1Woe to that wreath, the pride of Ephraim’s drunkards,"
HAB.3,1,"1Tamaji gə́ Habakuk, njetegginta ra asəna gə pa no̰ ndòo bèe.",1A prayer of Habakkuk the prophet. Onshigionoth.#3:1Probably a literary or musical term
ZEC.12,1,1Ndərta gə́ Njesigənea̰ pa wɔji ne dɔ Israɛl.,1A prophecy: The word of theLordconcerning Israel.
PRO.28,1,"1Njemeeyèr mbudu ŋgwɔd aḭ al kar dəw kore gée ləm,","1The wicked flee though no one pursues,"
2KI.10,1,"1Mee ɓee gə́ Samari lé ŋgalə Akab gə́ diŋgam deḛ rɔ-siri d’isi keneŋ. Ndá Jehu ndaŋg maktubje ula ne ar mbaije gə́ Jisreel ləm, gə ŋgatɔgje ləma, gə njékaa dɔ ŋgalə Akab lé ləm tɔ, ula dee pana:","1Now there were in Samaria seventy sons of the house of Ahab. So Jehu wrote letters and sent them to Samaria: to the officials of Jezreel,#10:1Hebrew; some Septuagint manuscripts and Vulgateof the cityto the elders and to the guardians of Ahab’s children. He said,"
PSA.82,1,1Pakɔs lə Asap.,1God presides in the great assembly;
1SA.15,1,1Samel ula Sawul pana: Ma lé Njesigənea̰ ulam mba kam m’wa dɔi gə ubu m’undai ne gə́ mbai dɔ koso-dəwje gə́ Israɛl. Bèe ndá maji kari oo ta gə́ Njesigənea̰ ɓa pa#1Sam 10.1.,"1Samuel said to Saul, “I am the one theLordsent to anoint you king over his people Israel; so listen now to the message from theLord."
EZK.27,1,1Njesigənea̰ ulam ta gə rɔtaje nee pana:,1The word of theLordcame to me:
NEH.13,1,1Mee ndəa’g neelé deḛ tura maktub lə Moyis kəm koso-dəwje’g lai ndá d’iŋga ta kára gə́ ndaŋg keneŋ pana: Dəw gə́ to gə́ ginkoji Amo̰’g əsé gə ginkoji Moab’g lé a kandə loo-mbo̰-dɔ-na̰’g lə dəwje lə Ala nda̰ el#TtG 23.4-6,"1On that day the Book of Moses was read aloud in the hearing of the people and there it was found written that no Ammonite or Moabite should ever be admitted into the assembly of God,"
PSA.23,1,1Pakɔs lə Dabid.,"1TheLordis my shepherd, I lack nothing."
GEN.37,1,"1Jakob si ɓee gə́ Kana̰, loo gə́ bɔbeeje si keneŋ kédé lé.","1Jacob lived in the land where his father had stayed, the land of Canaan."
MRK.2,1,1Ndɔje dəs bula lam ndá Jeju tel aw Kapernawum. D’oo to gə́ yeḛ si mee kəi’g,"1A few days later, when Jesus again entered Capernaum, the people heard that he had come home."
ISA.16,1,"1Seḭje gə́ Moab, ulaje gə ŋgan badje",1Send lambs as tribute
HOS.8,1,1Unje to̰to̰ undaje ta sí’g!,1“Put the trumpet to your lips!
DAN.6,1,"1Darius, dəw gə́ Medə gə́ ləb kojee aḭ rɔ-misa̰-giree-joo lé ɓa taa ɓeeko̰ lé o̰.","1It pleased Darius to appoint 120 satraps to rule throughout the kingdom,"
JDG.17,1,1Dəw kára si dɔ mbal’d gə́ Eprayim ria lə Mika.,1Now a man named Micah from the hill country of Ephraim
MRK.8,1,"1Mee ndəaje’g neelé boo-dəwje mbo̰ dɔ na̰ kəmlə-kəmlə rəa’g tɔɓəi, nɛ d’oo nésɔ dee el, ndá Jeju ɓar njékwakiláje ula dee pana:","1During those days another large crowd gathered. Since they had nothing to eat, Jesus called his disciples to him and said,"
1CO.8,1,1Ta lə nékulje gə́ deḛ d’inja gə́ məs d’ar magəje ɓa d’ya̰ dakasee lé kəm síjeḛ lai inja dɔ’g ar sí n’gər gosee gao. Gosɔnégər lé ar dəwje ti ne rɔ dee ya nɛ meenoji ɓa dəw a rɔd ne maree.,1Now about food sacrificed to idols: We know that “We all possess knowledge.” But knowledge puffs up while love builds up.
PSA.86,1,1Tamaji lə Dabid.,"1Hear me,Lord, and answer me,"
EXO.15,1,1Bèe ɓa Moyis gə Israɛlje d’ɔs pa nee d’ar Njesigənea̰. Deḛ pana:,1Then Moses and the Israelites sang this song to theLord:
ROM.6,1,1See j’a pa ba̰ dɔ ta’g nee wa. See j’a nai gin kaiya’g ɓa gə mba kar noji ḭ ne dɔ maree’g gə́ kédé-kédé wa.,"1What shall we say, then? Shall we go on sinning so that grace may increase?"
GEN.42,1,1Jakob oo sor kó gə́ to Ejiptə ndá yeḛ ula ŋganeeje pana: See gelee ban ɓa seḭ aaje kəm na̰ togə́bè wa.,"1When Jacob learned that there was grain in Egypt, he said to his sons, “Why do you just keep looking at each other?”"
JOS.3,1,"1Juje ḭta gə ndɔ rad ar Israɛlje lai d’ḭ səa na̰’d ɓee gə́ Sitim d’ɔd d’aw ndá deḛ teḛ ta baa’d gə́ Jurdɛ̰, lée’g neelé deḛ to naŋg keneŋ loondul’g ɓa gə mba bèlè gaŋg baa lé ɓəi.","1Early in the morning Joshua and all the Israelites set out from Shittim and went to the Jordan, where they camped before crossing over."
ISA.12,1,1Mee ndəa’g neelé i a pa pana:,1In that day you will say:
1CO.14,1,1Maji kar sí ndolèje goo meenoji. Narje rɔ sí gə mba kiŋga nénoji gə́ wɔji dɔ ndil sí tɔ nɛ ka̰ tegginta ɓa areeje ur dɔ dee’g lai.,"1Follow the way of love and eagerly desire gifts of the Spirit, especially prophecy."
EZR.10,1,"1Loo gə́ Esdras oso naŋg bəbərə gə mán-no̰ kəmee’g ra ne tamaji neelé teg ne gin kaiya neelé ndá koso-Israɛlje bula ree mbo̰ dɔ na̰ rəa’g, diŋgamje ləm, gə denéje ləma, gə ŋganje ləm tɔ, dəwje neelé no̰ gə mán-no̰ kəm dee’g ɓugudu-ɓugudu.","1While Ezra was praying and confessing, weeping and throwing himself down before the house of God, a large crowd of Israelites—men, women and children—gathered around him. They too wept bitterly."
1SA.12,1,"1Samel ula Israɛlje lai pana: Aa ooje, ma m’oo ndu sí dɔ taje lai’d gə́ seḭ ulamje ndá ma m’unda mbai lé dɔ sí’g mba̰.","1Samuel said to all Israel, “I have listened to everything you said to me and have set a king over you."
ACT.5,1,1Nɛ dəw kára ria lə Ananias gə dené ləa Sapira ndogo loo-ndɔ ləa,"1Now a man named Ananias, together with his wife Sapphira, also sold a piece of property."
JOL.2,1,1Imje to̰to̰ mee ɓee gə́ Sio̰’g!,1Blow the trumpet in Zion;
JDG.20,1,1Un kudee Dan saar teḛ Beer-Seba gə ɓee gə́ Galaad lé Israɛlje lai d’unda loo teḛ ndá koso-dəwje mbo̰ dɔ na̰ to gə́ dəw gə́ kára ba bèe no̰ Njesigənea̰’g loo gə́ Mispa.,1Then all Israel from Dan to Beersheba and from the land of Gilead came together as one and assembled before theLordin Mizpah.
DEU.33,1,"1Aa ooje, ndutɔr gə́ Moyis, dəw lə Ala tɔr dɔ Israɛlje’g kédé ɓa wəi ɓəi lé ɓa nee:",1This is the blessing that Moses the man of God pronounced on the Israelites before his death.
PSA.130,1,1Pakɔs kḭ kaw tuga ne loo ɗao-ɗao gə́ tar.,"1Out of the depths I cry to you,Lord;"
ZEC.4,1,1Kura gə́ dara gə́ njekwɔji səm ta lé tel ree ndá yeḛ ndelm to gə́ dəw gə́ ndelee dɔ ɓi’g bèe.,"1Then the angel who talked with me returned and woke me up, like someone awakened from sleep."
EXO.32,1,"1Loo gə́ Koso-dəwje d’oo to gə́ Moyis ḭ dɔ mbal’g tel ree kalaŋ el ndá deḛ mbo̰ dɔ na̰ rɔ Aaro̰’g d’ulá pana: Ḭta, aw ra magə ar sí mba karee njaa no̰ sí’g mbata Moyis nee gə́ ar sí j’unda loo mee ɓee gə́ Ejiptə n’teḛje lé jeḛ n’gərje né gə́ teḛ dəa’g el#NNk 7.40.","1When the people saw that Moses was so long in coming down from the mountain, they gathered around Aaron and said, “Come, make us gods#32:1Ora god; also in verses 23 and 31who will go before us. As for this fellow Moses who brought us up out of Egypt, we don’t know what has happened to him.”"
2SA.9,1,1Dabid pana: See dəw kára mbuna njémeekəije’g lə Sawul nai gə mba kam m’ra səa meemaji mbata lə Jonatan ya el wa#1Sam 20.15-17.,"1David asked, “Is there anyone still left of the house of Saul to whom I can show kindness for Jonathan’s sake?”"
ISA.1,1,"1Ndərta gə́ inja kəm Esai, ŋgolə Amots’g aree oo wɔji ne dɔ Judaje gə Jerusalemje mee ndəa gə́ Ojias gə Jotam gə Akaj gə Ejekias to ne mbaije gə́ Juda lé#2Mb 15.1-7, 15.32–16.20, 18.1–20.21, 2SgI 26.1–32.33.","1The vision concerning Judah and Jerusalem that Isaiah son of Amoz saw during the reigns of Uzziah, Jotham, Ahaz and Hezekiah, kings of Judah."
PRO.17,1,1Sɔ goŋ muru gə́ tudu gə meekulɔm,1Better a dry crust with peace and quiet
PSA.51,1,1Pa lə Dabid gə́ ar bao-pa mba karee ɔs sə dee lé.,"1Have mercy on me, O God,"
LEV.13,1,1Njesigənea̰ ula Moyis gə Aaro̰ pana:,"1TheLordsaid to Moses and Aaron,"
DEU.29,1,"1Moyis ɓar Israɛlje lai ula dee pana: Loo gə́ seḭ síje mee ɓee gə́ Ejiptə lé, seḭ ooje néje lai gə́ Njesigənea̰ ra kəm sí’g gə Parao̰ gə kuraje ləa lai gə ɓee ləa lai ləm,","1These are the terms of the covenant theLordcommanded Moses to make with the Israelites in Moab, in addition to the covenant he had made with them at Horeb."
EXO.19,1,"1Mee naḭ gə́ njekɔm’g munda gə́ orè goo kunda gə́ deḛ d’unda loo mee ɓee gə́ Ejiptə teḛ lé, mee ndəa’gən lé Israɛlje teḛ dɔdilaloo gə́ Sinai.",1On the first day of the third month after the Israelites left Egypt—on that very day—they came to the Desert of Sinai.
AMO.7,1,"1Némḭdi gə́ Mbaidɔmbaije gə́ Njesigənea̰ tɔjim am m’oo ɓa nee: Aa ooje, yeḛ ra beedéje gə́ bula dèm-dèm loo gə́ barkəmko uba gogo sigi lé, to da-kó gə́ uba goo kó gə́ d’inja d’ar mbai kédé lé.",1This is what the SovereignLordshowed me: He was preparing swarms of locusts after the king’s share had been harvested and just as the late crops were coming up.
NUM.1,1,"1Ndɔ gə́ doŋgɔr lə naḭ gə́ njekɔm’g joo, mee ləb gə́ njekɔm’g joo gə́ orè goo kunda gə́ d’unda loo mee ɓee gə́ Ejiptə teḛ lé Njesigənea̰ ula Moyis ta dɔdilaloo gə́ Sinai mee kəi-kwa-dɔ-na̰’g pana#BI 26.1-51:",1TheLordspoke to Moses in the tent of meeting in the Desert of Sinai on the first day of the second month of the second year after the Israelites came out of Egypt. He said:
1SA.7,1,"1Dəwje gə́ Kirjat-Yearim ree d’un sa̰duk-manrɔ lə Njesigənea̰ lé d’aw ne kəi lə Abinadab gə́ to dɔdərloo’g ndá deḛ d’unda ŋgonee gə́ Eləajar gə kəmee mba karee ŋgəm sa̰duk-manrɔ lə Njesigənea̰ lé#2Sam 6.2-4, 1SgI 13.5-7.",1So the men of Kiriath Jearim came and took up the ark of theLord. They brought it to Abinadab’s house on the hill and consecrated Eleazar his son to guard the ark of theLord.
GAL.4,1,"1Togə́bè yeḛ gə́ njekwa nénduba lé loo gə́ nai ŋgon gə́ gɔ ɓəi, lé yeḛ to ne gə́ njenéje lai kara yeḛ nai asəna gə ɓər ɓəi.","1What I am saying is that as long as an heir is underage, he is no different from a slave, although he owns the whole estate."
PSA.66,1,1Pakɔs lə Dabid gə́ ar bao-pa mba karee ɔs sə dee lé.,"1Shout for joy to God, all the earth!"
LUK.21,1,1Jeju un kəmee gə́ tar aa ne loo oo baoje gə́ d’ɔm nékar-Alaje lə dee mee sa̰duk-kɔm-lar’g lé.,"1As Jesus looked up, he saw the rich putting their gifts into the temple treasury."
ACT.20,1,1Loo gə́ taree wəi bèm mba̰ ndá Pool mbo̰ njékwakiláje dɔ na̰’d. Loo gə́ yeḛ ndəji dee ndá yeḛ ra dee ne lapia ɓa ḭ mba kaw dəb ɓeeko̰ gə́ Masedoinə ɓəi.,"1When the uproar had ended, Paul sent for the disciples and, after encouraging them, said goodbye and set out for Macedonia."
PSA.112,1,1Pidije Njesigənea̰.,1Praise theLord.#112:1HebrewHallelu Yah
JOB.35,1,1Elihu un ta pa ɓəi pana:,1Then Elihu said:
LEV.3,1,"1Loo gə́ dəw a gə kun nékinjaməs gə́ ka̰ kɔm na̰’d gə Njesigənea̰ ndá ɓó lé yeḛ a kwa da-kul gə́ boi, lé to gə́ bɔ maŋg əsé ko̰ maŋg kara yeḛ a kwa yee gə́ rəa mina̰ el ɓa a kaw ne no̰ Njesigənea̰’g ɓəi.","1“ ‘If your offering is a fellowship offering, and you offer an animal from the herd, whether male or female, you are to present before theLordan animal without defect."
JER.21,1,"1Ta gə́ Njesigənea̰ ula Jeremi, loo gə́ mbai Sedesias ula Pasur, ŋgolə Malkija, gə Soponi ŋgolə Maaséja, njekinjanéməs lé rəa’g mba kar dee d’ulá pana:",1The word came to Jeremiah from theLordwhen King Zedekiah sent to him Pashhur son of Malkijah and the priest Zephaniah son of Maaseiah. They said:
1KI.19,1,"1Akab ɔr goo néje lai gə́ Eli ra ar dené ləa Jejabel oo ləm, aree oo loo tɔl gə́ yeḛ tɔl njéteggintaje lai gə kiambas lé ləm tɔ.",1Now Ahab told Jezebel everything Elijah had done and how he had killed all the prophets with the sword.
JOS.2,1,"1Juje gə́ to ŋgolə Nun lé, loo gə́ naḭ ne mee ɓee gə́ Sitim ɓəi ndá, yeḛ ula njétənlooje joo gə goo ŋgəḭ pana: Awje aw tənje loo mee ɓee’g ooje, nɛ oreeje kəm sí ndəŋ dɔ ɓee-boo gə́ Jeriko ya. Deḛ d’ɔd d’aw ndá teḛ kəi lə kaiya-dené gə́ ria lə Rahab, tɔɓəi deḛ to keneŋ tɔ#Ǝbr 11.31, Jak 2.25.","1Then Joshua son of Nun secretly sent two spies from Shittim. “Go, look over the land,” he said, “especially Jericho.” So they went and entered the house of a prostitute named Rahab and stayed there."
JOS.11,1,"1Loo gə́ Jabḭ, mbai gə́ Asɔr oo ta néje neelé mba̰ ndá yeḛ ula kula rɔ Jobab, mbai gə́ Mado̰’g ləm, gə rɔ mbai gə́ simro̰’g ləm, gə rɔ mbai gə́ Aksap’g ləm,","1When Jabin king of Hazor heard of this, he sent word to Jobab king of Madon, to the kings of Shimron and Akshaph,"
PSA.120,1,1Pakɔs kḭ kaw tuga ne loo ɗao-ɗao gə́ tar.,"1I call on theLordin my distress,"
JER.18,1,1Njesigənea̰ ula Jeremi ta gə rɔtaje nee pana:,1This is the word that came to Jeremiah from theLord:
1KI.14,1,"1Mee ndəa’g neelé Abija, ŋgolə Jeroboam oso gə rɔko̰.","1At that time Abijah son of Jeroboam became ill,"
JOB.32,1,1Dəwje gə́ munda neelé d’əw rɔ dee kila Jɔb ta’g. Mbata yeḛ oo rəa gə́ dəw gə́ njera nédanasur.,"1So these three men stopped answering Job, because he was righteous in his own eyes."
MAT.23,1,"1Yen ŋga, Jeju pata ar boo-dəwje gə́ nai rəa’g ləm, gə njékwakiláje ləm tɔ pana:",1Then Jesus said to the crowds and to his disciples:
JDG.10,1,"1Goo kwəi’g lə Abimelek lé Tola, ŋgolə Pua, gə́ to ŋgolə Dodo, gə́ to gə́ ginkoji gə́ lə Isakar lé ḭ gə mba taa dɔ Israɛlje, yeḛ si Samir, dɔ mbal’d gə́ Eprayim tɔ.","1After the time of Abimelek, a man of Issachar named Tola son of Puah, the son of Dodo, rose to save Israel. He lived in Shamir, in the hill country of Ephraim."
1SA.26,1,1Dəwje gə́ Jip d’aw rɔ Sawul’g loo gə́ Gibea’g d’aw d’ulá pana: See Dabid iya rəa dɔdərloo gə́ Hakila gə́ wɔji dɔ dɔdilaloo njoroŋ lé el wa#Pak 54.1-2.,"1The Ziphites went to Saul at Gibeah and said, “Is not David hiding on the hill of Hakilah, which faces Jeshimon?”"
